"","id","date","awnd","pgtm","prcp","snow","snwd","tavg","tmax","tmin","wdf2","wdf5","wsf2","wsf5","wt01","wt02","wt03","wt04","wt05","wt06","wt08","wt09","wt11","wt13","wt14","wt16","wt17","wt18","wt19","wt21","wt22"
"661","USW00014898",2013-07-22,36,NA,33,0,0,206,294,139,180,180,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","USW00014898",2013-07-23,43,NA,0,0,0,210,228,122,360,350,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","USW00014898",2013-07-24,17,NA,0,0,0,172,239,111,180,180,54,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","USW00014898",2013-07-25,39,NA,0,0,0,201,267,133,230,170,94,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","USW00014898",2013-07-26,35,NA,254,0,0,202,222,128,300,270,116,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","USW00014898",2013-07-27,37,NA,0,0,0,136,167,100,270,310,67,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","USW00014898",2013-07-28,38,NA,48,0,0,134,161,111,330,320,76,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","USW00014898",2013-07-29,27,NA,0,0,0,157,228,128,170,330,54,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","USW00014898",2013-07-30,26,NA,0,0,0,181,244,122,140,140,58,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","USW00014898",2013-07-31,29,NA,0,0,0,207,261,167,270,270,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","USW00014898",2013-08-01,36,NA,0,0,0,198,256,139,290,300,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","USW00014898",2013-08-02,26,NA,0,0,0,201,267,139,310,310,72,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","USW00014898",2013-08-03,26,NA,0,0,0,188,250,106,280,280,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","USW00014898",2013-08-04,19,NA,0,0,0,179,228,122,150,150,58,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","USW00014898",2013-08-05,31,NA,0,0,0,174,233,122,210,210,76,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","USW00014898",2013-08-06,34,NA,64,0,0,211,278,167,290,300,139,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","USW00014898",2013-08-07,30,NA,122,0,0,203,250,150,300,320,76,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","USW00014898",2013-08-08,15,NA,0,0,0,191,256,111,160,160,63,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","USW00014898",2013-08-09,28,NA,0,0,0,194,256,128,300,310,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","USW00014898",2013-08-10,14,NA,0,0,0,186,244,128,320,350,45,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","USW00014898",2013-08-11,12,NA,3,0,0,169,211,128,200,200,54,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","USW00014898",2013-08-12,36,NA,0,0,0,183,256,111,40,40,112,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","USW00014898",2013-08-13,38,NA,0,0,0,157,217,89,10,10,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","USW00014898",2013-08-14,18,NA,0,0,0,146,222,61,300,260,45,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","USW00014898",2013-08-15,19,NA,0,0,0,173,267,89,300,290,58,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","USW00014898",2013-08-16,15,NA,0,0,0,191,278,106,130,130,58,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","USW00014898",2013-08-17,16,NA,0,0,0,201,278,117,150,160,58,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","USW00014898",2013-08-18,22,NA,0,0,0,199,272,122,220,180,54,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","USW00014898",2013-08-19,25,NA,0,0,0,207,283,128,240,270,76,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","USW00014898",2013-08-20,34,NA,0,0,0,231,294,161,190,210,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","USW00014898",2013-08-21,43,NA,414,0,0,252,306,183,300,310,183,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","USW00014898",2013-08-22,19,NA,0,0,0,214,261,139,40,30,58,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","USW00014898",2013-08-23,22,NA,0,0,0,193,267,122,120,40,54,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","USW00014898",2013-08-24,30,NA,0,0,0,199,272,128,150,140,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","USW00014898",2013-08-25,47,NA,0,0,0,244,317,194,220,220,81,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","USW00014898",2013-08-26,27,NA,84,0,0,253,300,217,200,210,98,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","USW00014898",2013-08-27,39,NA,89,0,0,249,317,217,10,10,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","USW00014898",2013-08-28,22,NA,0,0,0,237,289,200,40,40,54,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","USW00014898",2013-08-29,25,NA,0,0,0,238,300,189,10,360,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","USW00014898",2013-08-30,41,NA,0,0,0,247,294,167,40,360,94,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","USW00014898",2013-08-31,17,NA,0,0,0,206,267,156,30,30,54,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","USW00014898",2013-09-01,30,NA,0,0,0,208,278,156,320,330,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","USW00014898",2013-09-02,39,NA,0,0,0,175,200,100,320,350,72,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","USW00014898",2013-09-03,21,NA,0,0,0,148,239,72,250,220,58,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","USW00014898",2013-09-04,29,NA,0,0,0,173,222,122,50,40,67,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","USW00014898",2013-09-05,25,NA,0,0,0,159,222,83,80,200,58,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","USW00014898",2013-09-06,27,NA,0,0,0,167,278,83,200,190,67,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","USW00014898",2013-09-07,36,NA,124,0,0,234,294,167,20,20,112,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","USW00014898",2013-09-08,41,NA,0,0,0,187,228,133,80,30,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","USW00014898",2013-09-09,36,NA,0,0,0,208,278,178,160,160,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","USW00014898",2013-09-10,31,NA,353,0,0,268,322,200,320,310,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","USW00014898",2013-09-11,30,NA,0,0,0,226,278,150,290,340,67,85,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","USW00014898",2013-09-12,39,NA,0,0,0,182,222,89,10,10,103,134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","USW00014898",2013-09-13,20,NA,0,0,0,119,172,67,20,40,72,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","USW00014898",2013-09-14,26,NA,0,0,0,119,206,50,200,210,72,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","USW00014898",2013-09-15,28,NA,97,0,0,144,189,61,20,10,94,116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","USW00014898",2013-09-16,26,NA,0,0,0,101,156,33,50,30,67,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","USW00014898",2013-09-17,25,NA,8,0,0,102,194,28,140,130,72,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","USW00014898",2013-09-18,34,NA,53,0,0,169,244,139,160,160,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","USW00014898",2013-09-19,37,NA,41,0,0,220,278,189,200,200,81,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","USW00014898",2013-09-20,41,NA,3,0,0,208,222,128,280,270,94,116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","USW00014898",2013-09-21,34,NA,0,0,0,128,156,50,330,320,72,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","USW00014898",2013-09-22,21,NA,0,0,0,85,133,28,50,50,58,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","USW00014898",2013-09-23,19,NA,0,0,0,97,183,22,140,140,63,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","USW00014898",2013-09-24,17,NA,0,0,0,119,217,50,100,100,58,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","USW00014898",2013-09-25,17,NA,0,0,0,118,211,50,50,30,54,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","USW00014898",2013-09-26,18,NA,0,0,0,136,239,67,120,120,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","USW00014898",2013-09-27,30,NA,0,0,0,150,267,56,160,150,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","USW00014898",2013-09-28,55,NA,56,0,0,184,261,117,160,160,112,148,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","USW00014898",2013-09-29,22,NA,0,0,0,149,211,72,190,210,54,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","USW00014898",2013-09-30,41,NA,0,0,0,141,222,67,200,180,94,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","USW00014898",2013-10-01,45,NA,0,0,0,187,272,111,240,240,94,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","USW00014898",2013-10-02,17,NA,0,0,0,155,233,56,210,190,45,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","USW00014898",2013-10-03,38,NA,0,0,0,151,211,78,310,310,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","USW00014898",2013-10-04,54,NA,79,0,0,147,156,128,30,30,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","USW00014898",2013-10-05,39,NA,165,0,0,158,178,150,50,40,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","USW00014898",2013-10-06,38,NA,5,0,0,155,178,94,260,260,76,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","USW00014898",2013-10-07,37,NA,8,0,0,123,189,50,290,290,98,130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","USW00014898",2013-10-08,31,NA,0,0,0,120,233,39,180,180,76,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","USW00014898",2013-10-09,33,NA,0,0,0,159,222,89,210,210,72,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","USW00014898",2013-10-10,17,NA,0,0,0,136,228,44,150,140,67,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","USW00014898",2013-10-11,38,NA,0,0,0,169,233,83,140,140,76,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","USW00014898",2013-10-12,52,NA,36,0,0,172,211,94,270,280,98,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","USW00014898",2013-10-13,28,NA,0,0,0,113,161,28,310,310,72,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","USW00014898",2013-10-14,19,NA,0,0,0,80,161,11,120,120,63,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","USW00014898",2013-10-15,37,NA,130,0,0,108,139,61,130,130,76,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","USW00014898",2013-10-16,30,NA,0,0,0,107,122,78,330,280,63,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","USW00014898",2013-10-17,20,NA,0,0,0,88,128,50,270,290,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","USW00014898",2013-10-18,34,NA,13,0,0,78,111,39,260,260,89,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","USW00014898",2013-10-19,26,NA,0,0,0,64,117,6,260,250,81,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","USW00014898",2013-10-20,27,NA,10,0,0,38,89,-5,260,260,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","USW00014898",2013-10-21,67,NA,0,0,0,52,83,6,270,260,103,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","USW00014898",2013-10-22,41,NA,0,0,0,29,83,-10,300,240,72,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","USW00014898",2013-10-23,45,NA,0,0,0,22,83,-21,290,270,94,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","USW00014898",2013-10-24,44,NA,0,0,0,27,78,-16,300,270,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","USW00014898",2013-10-25,51,NA,0,0,0,26,100,-32,230,240,98,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","USW00014898",2013-10-26,50,NA,0,0,0,85,106,11,320,310,116,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","USW00014898",2013-10-27,32,NA,0,0,0,53,117,-5,210,210,81,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","USW00014898",2013-10-28,61,NA,0,0,0,40,61,-43,30,30,130,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","USW00014898",2013-10-29,28,NA,0,0,0,11,72,-32,90,90,54,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","USW00014898",2013-10-30,26,NA,8,0,0,78,139,28,160,160,81,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","USW00014898",2013-10-31,24,NA,297,0,0,124,144,78,270,250,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","USW00014898",2013-11-01,45,NA,61,0,0,86,94,61,270,260,103,134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","USW00014898",2013-11-02,28,NA,0,0,0,58,72,6,50,40,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","USW00014898",2013-11-03,34,NA,0,0,0,37,94,-16,130,130,76,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","USW00014898",2013-11-04,72,NA,0,0,0,77,111,67,160,150,125,152,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","USW00014898",2013-11-05,22,NA,201,0,0,94,122,44,170,160,67,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","USW00014898",2013-11-06,49,NA,152,0,0,71,111,-5,300,320,94,116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","USW00014898",2013-11-07,45,NA,0,0,0,10,50,-21,280,270,81,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","USW00014898",2013-11-08,36,NA,5,0,0,4,61,-32,160,150,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","USW00014898",2013-11-09,71,NA,53,0,0,65,89,39,280,290,134,192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","USW00014898",2013-11-10,51,NA,0,0,0,52,83,28,280,290,94,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","USW00014898",2013-11-11,54,NA,8,0,0,20,44,-43,360,350,112,139,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","USW00014898",2013-11-12,43,NA,0,0,0,-38,-10,-71,290,290,81,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","USW00014898",2013-11-13,61,NA,0,0,0,-24,67,-66,210,230,103,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","USW00014898",2013-11-14,41,NA,0,0,0,35,83,0,240,210,72,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","USW00014898",2013-11-15,26,NA,0,0,0,48,106,0,180,180,45,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","USW00014898",2013-11-16,55,NA,241,0,0,53,144,6,160,170,116,152,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","USW00014898",2013-11-17,64,NA,114,0,0,122,144,50,290,280,165,219,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","USW00014898",2013-11-18,84,NA,0,0,0,28,50,-21,290,270,143,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","USW00014898",2013-11-19,28,NA,0,0,0,-11,28,-43,170,170,58,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","USW00014898",2013-11-20,48,NA,0,0,0,21,67,-5,180,170,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","USW00014898",2013-11-21,26,NA,8,0,0,38,56,17,340,350,67,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","USW00014898",2013-11-22,47,NA,10,8,0,9,17,-32,290,10,81,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","USW00014898",2013-11-23,65,NA,0,0,0,-56,-32,-110,320,340,112,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","USW00014898",2013-11-24,54,NA,0,0,0,-97,-38,-132,210,220,116,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","USW00014898",2013-11-25,67,NA,0,0,0,-28,6,-43,220,210,112,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","USW00014898",2013-11-26,61,NA,0,0,0,-8,11,-99,290,310,103,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","USW00014898",2013-11-27,41,NA,5,5,0,-73,-16,-105,330,330,81,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","USW00014898",2013-11-28,27,NA,15,18,0,-52,-32,-110,330,330,54,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","USW00014898",2013-11-29,21,NA,0,0,0,-81,-21,-143,180,180,45,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","USW00014898",2013-11-30,27,NA,0,0,0,-7,33,-21,200,200,67,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","USW00014898",2013-12-01,16,NA,0,0,0,6,33,-10,20,30,45,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","USW00014898",2013-12-02,23,NA,0,0,0,4,33,-21,120,120,63,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","USW00014898",2013-12-03,54,NA,91,99,30,12,28,0,40,130,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","USW00014898",2013-12-04,52,NA,43,0,80,13,72,0,260,260,139,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","USW00014898",2013-12-05,92,NA,0,0,0,-15,28,-121,270,260,134,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","USW00014898",2013-12-06,57,NA,0,0,0,-121,-88,-155,260,260,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","USW00014898",2013-12-07,43,NA,0,0,0,-149,-116,-182,290,290,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","USW00014898",2013-12-08,33,NA,33,56,0,-143,-99,-160,40,40,72,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","USW00014898",2013-12-09,56,NA,8,25,80,-105,-82,-193,260,260,130,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","USW00014898",2013-12-10,53,NA,3,5,80,-159,-105,-205,250,240,130,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","USW00014898",2013-12-11,53,NA,0,0,80,-149,-127,-210,260,250,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","USW00014898",2013-12-12,47,NA,5,10,50,-161,-82,-193,270,260,81,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","USW00014898",2013-12-13,49,NA,13,25,50,-89,-77,-99,30,20,76,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","USW00014898",2013-12-14,42,NA,38,56,100,-81,-55,-99,40,10,67,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","USW00014898",2013-12-15,67,NA,0,3,130,-113,-77,-205,280,280,103,130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","USW00014898",2013-12-16,35,NA,8,18,130,-186,-105,-249,230,230,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","USW00014898",2013-12-17,57,NA,25,43,150,-73,0,-105,260,250,98,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","USW00014898",2013-12-18,39,NA,0,0,150,-83,-38,-149,260,260,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
